Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order type,Customer Order Code,Value,Currency,Items,Route
31.05.2009,23.01.2011,FR,P4146,Parka B,VO,ORD700811,382.34,USD,35,R47
09.11.2009,10.07.2011,ES,P9736,Parka C,VO,ORD697270,432.53,USD,16,R10
31.10.2009,07.03.2012,DE,P1484,Parka C,VO,ORD847029,297.19,USD,11,R90
02.08.2009,09.07.2011,UK,P2992,Parka A,VO,ORD573172,355.04,EUR,38,R27
30.12.2010,21.03.2012,ES,P1759,Parka D,VO,ORD414838,135.71,RUB,42,R71
25.11.2009,12.12.2010,UK,P1485,Parka D,VO,ORD632293,308.4,USD,32,R12
18.02.2010,22.11.2010,FR,P6097,Parka C,VO,ORD172792,286.64,RUB,14,R91
10.11.2011,12.09.2011,CN,P9693,Parka B,VO,ORD967421,215.93,RUB,25,R66
19.02.2011,01.06.2010,UK,P4738,Parka B,VO,ORD990292,157.54,RUB,26,R12
31.10.2010,19.02.2010,IT,P6108,Parka C,VO,ORD570936,387.68,USD,5,R54
08.06.2011,19.02.2010,RU,P3407,Parka B,VO,ORD843237,77.65,RUB,37,R51
22.07.2011,20.03.2009,DE,P5703,Parka A,VO,ORD680343,52.2,EUR,48,R87
31.05.2011,16.11.2011,ES,P5267,Parka A,VO,ORD460994,407.85,RUB,2,R18
12.03.2010,24.02.2010,RU,P2840,Parka D,VO,ORD772699,427.07,USD,29,R34
11.10.2009,08.12.2011,US,P2960,Parka A,VO,ORD132100,480.5,RUB,49,R19
10.03.2011,03.10.2011,RU,P8743,Parka A,VO,ORD990689,393.64,USD,23,R35
23.02.2011,02.09.2011,FR,P8116,Parka A,VO,ORD746760,273.49,RUB,19,R42
30.05.2011,03.01.2010,DE,P6467,Parka C,VO,ORD477601,292.34,USD,25,R82
17.04.2011,11.08.2010,FR,P6747,Parka A,VO,ORD488806,181.54,USD,39,R31
19.03.2010,17.09.2009,US,P7424,Parka A,VO,ORD691912,434.75,EUR,6,R75
17.08.2011,25.04.2009,IT,P3916,Parka A,VO,ORD777854,460.29,RUB,39,R47
03.10.2011,08.07.2010,UK,P8315,Parka C,VO,ORD717759,150.54,EUR,13,R70
25.09.2009,12.12.2011,UK,P7059,Parka A,VO,ORD368482,73.23,EUR,37,R59
21.02.2010,18.03.2009,CN,P5902,Parka C,VO,ORD322544,316.18,RUB,37,R43
26.08.2010,14.01.2011,FR,P1153,Parka A,VO,ORD283556,338.89,USD,18,R20
04.07.2010,09.07.2011,RU,P5142,Parka D,VO,ORD562081,362.94,USD,32,R10
06.05.2009,07.02.2010,RU,P7640,Parka D,VO,ORD571273,69.68,EUR,40,R92
18.11.2010,16.08.2011,UK,P3026,Parka A,VO,ORD258925,279.69,RUB,24,R31
27.01.2011,06.09.2011,US,P9044,Parka A,VO,ORD972600,397.41,USD,35,R33
15.09.2009,04.03.2012,ES,P1238,Parka D,VO,ORD231010,279,RUB,4,R42
20.11.2010,25.01.2012,ES,P3254,Parka B,VO,ORD813422,247.68,EUR,5,R24
08.07.2011,27.05.2009,DE,P4978,Parka C,VO,ORD531470,130.57,USD,48,R99
03.08.2009,01.06.2009,DE,P7920,Parka D,VO,ORD124871,478.82,EUR,43,R39
28.09.2009,09.10.2009,FR,P4362,Parka C,VO,ORD799705,95.91,EUR,44,R55
19.11.2010,25.11.2011,UK,P7945,Parka C,VO,ORD926607,344.08,EUR,27,R80
11.04.2011,21.01.2010,US,P7529,Parka A,VO,ORD984443,180.39,USD,32,R45
18.09.2011,05.06.2011,IT,P9055,Parka D,VO,ORD912729,459.82,EUR,15,R76
15.10.2010,07.10.2010,IT,P8212,Parka B,VO,ORD616442,135.21,RUB,6,R95
03.01.2010,14.08.2010,FR,P6409,Parka D,VO,ORD298633,498.65,USD,1,R37
20.03.2010,15.06.2009,RU,P7723,Parka A,VO,ORD718679,154.01,USD,8,R27
06.10.2010,24.10.2009,ES,P5534,Parka D,VO,ORD712022,159.13,EUR,45,R48
13.10.2010,25.11.2010,RU,P4479,Parka A,VO,ORD799126,96.01,EUR,43,R67
19.11.2009,15.01.2011,RU,P1753,Parka A,VO,ORD572148,150.91,EUR,48,R64
01.03.2010,20.06.2011,IT,P3149,Parka B,VO,ORD841765,346.39,EUR,19,R70
29.08.2010,11.09.2010,RU,P6874,Parka C,VO,ORD229180,233.14,RUB,49,R61
28.06.2011,06.10.2010,UK,P1835,Parka B,VO,ORD623907,327.9,EUR,24,R33
18.11.2011,24.09.2009,UK,P9167,Parka C,VO,ORD109676,391.94,EUR,22,R53
30.11.2011,30.07.2009,ES,P4037,Parka A,VO,ORD318670,423.43,RUB,15,R38
29.11.2011,08.06.2010,RU,P4442,Parka B,VO,ORD152688,390.2,USD,48,R75
24.05.2010,03.06.2010,IT,P7445,Parka C,VO,ORD534647,398.16,EUR,11,R27
17.07.2011,01.09.2009,IT,P3878,Parka C,VO,ORD269253,303.99,EUR,12,R28
25.07.2009,07.01.2011,IT,P2770,Parka B,VO,ORD927680,383.44,USD,19,R21
08.01.2009,17.01.2011,CN,P8083,Parka A,VO,ORD471469,142.81,RUB,28,R1
26.06.2011,30.04.2010,IT,P6147,Parka D,VO,ORD439701,142.36,RUB,14,R72
22.04.2011,20.02.2010,UK,P3317,Parka D,VO,ORD504340,268.28,EUR,30,R70
02.03.2011,29.04.2011,FR,P5832,Parka C,VO,ORD867059,420.72,USD,29,R96
21.01.2009,14.09.2011,CN,P3751,Parka A,VO,ORD660670,234.89,USD,1,R26
08.07.2010,29.04.2011,RU,P6513,Parka C,VO,ORD446818,371.27,RUB,30,R42
29.05.2011,14.07.2011,IT,P1674,Parka B,VO,ORD573183,340.86,USD,45,R70
05.06.2009,10.01.2010,FR,P3400,Parka D,VO,ORD688054,316.56,EUR,37,R17
26.03.2011,23.05.2010,DE,P6137,Parka B,VO,ORD874339,237.49,RUB,46,R34
10.05.2011,28.02.2010,DE,P1805,Parka C,VO,ORD712304,256.36,RUB,18,R10
12.08.2010,25.12.2011,IT,P1492,Parka C,VO,ORD402187,236.51,USD,8,R2
05.08.2011,15.06.2010,US,P8290,Parka B,VO,ORD577225,259.8,EUR,17,R2
10.04.2011,19.12.2011,US,P7060,Parka A,VO,ORD875439,136.78,RUB,14,R89
01.04.2011,29.11.2011,RU,P9755,Parka C,VO,ORD707703,479.5,EUR,9,R41
23.05.2009,23.02.2010,RU,P6601,Parka A,VO,ORD958807,486.64,RUB,7,R96
11.11.2011,17.03.2011,RU,P6647,Parka B,VO,ORD312408,330.51,EUR,21,R49
28.03.2011,25.11.2009,UK,P1435,Parka C,VO,ORD682525,278.05,RUB,37,R64
22.01.2009,10.10.2010,CN,P8652,Parka D,VO,ORD487490,152.43,USD,3,R78
25.10.2010,26.10.2009,FR,P7441,Parka D,VO,ORD427960,460.01,RUB,9,R89
01.08.2010,02.01.2011,UK,P4343,Parka C,VO,ORD133864,113.12,EUR,6,R35
04.12.2011,28.09.2009,RU,P8926,Parka A,VO,ORD341637,368.44,EUR,48,R35
22.02.2011,27.06.2009,IT,P4178,Parka A,VO,ORD133639,312.27,USD,35,R76
29.03.2011,12.01.2012,DE,P6841,Parka D,VO,ORD341630,428.08,USD,22,R19
23.04.2011,19.02.2012,ES,P6667,Parka B,VO,ORD964213,425.34,EUR,30,R74
18.02.2009,17.09.2010,ES,P3066,Parka A,VO,ORD469142,461.3,RUB,31,R81
07.11.2010,14.09.2009,IT,P5357,Parka A,VO,ORD226531,121.17,RUB,28,R7
21.05.2009,29.06.2011,DE,P2716,Parka B,VO,ORD735560,343.58,EUR,20,R24
23.06.2009,15.03.2012,CN,P3224,Parka C,VO,ORD860296,77.39,USD,4,R71
12.01.2010,01.12.2009,DE,P4544,Parka C,VO,ORD579119,106.89,EUR,49,R100
28.09.2009,04.10.2011,US,P6113,Parka D,VO,ORD928030,312.47,RUB,14,R88
13.04.2009,21.03.2011,DE,P9853,Parka B,VO,ORD469043,182.07,EUR,9,R76
21.02.2009,24.08.2010,RU,P2572,Parka A,VO,ORD132236,172.89,EUR,5,R83
29.06.2009,05.12.2010,FR,P7106,Parka A,VO,ORD167237,156.14,RUB,13,R43
01.03.2010,05.08.2010,CN,P7017,Parka B,VO,ORD172080,347.08,RUB,24,R28
09.03.2009,20.06.2010,ES,P6857,Parka D,VO,ORD778406,295.62,USD,23,R83
13.04.2011,02.03.2012,IT,P5454,Parka A,VO,ORD887272,170.91,RUB,5,R29
04.01.2010,04.10.2010,CN,P4897,Parka A,VO,ORD986868,418.99,RUB,45,R15
27.10.2011,04.03.2011,UK,P2604,Parka B,VO,ORD788331,462.06,EUR,3,R74
17.06.2010,29.11.2009,ES,P9866,Parka D,VO,ORD521164,294.34,EUR,10,R59
13.01.2011,19.01.2010,UK,P2701,Parka A,VO,ORD945351,452.08,EUR,39,R93
24.09.2011,07.04.2011,IT,P3811,Parka A,VO,ORD379285,248.46,USD,14,R95
25.07.2011,24.05.2011,CN,P5023,Parka B,VO,ORD437456,192.69,RUB,50,R3
22.05.2011,11.09.2009,IT,P8906,Parka A,VO,ORD266219,152.79,USD,44,R37
20.06.2011,19.09.2010,ES,P2281,Parka C,VO,ORD216730,393.7,RUB,19,R58
12.04.2011,01.02.2011,IT,P5922,Parka C,VO,ORD583802,68.68,EUR,1,R36
20.05.2011,31.01.2011,ES,P2715,Parka A,VO,ORD900602,442.05,EUR,46,R84
27.12.2011,26.04.2010,US,P5462,Parka A,VO,ORD932318,405.65,RUB,41,R85
22.08.2011,26.06.2009,UK,P2333,Parka C,VO,ORD964493,141.73,RUB,20,R73
26.09.2009,25.07.2009,CN,P9920,Parka A,VO,ORD899249,353.48,EUR,27,R30
05.01.2010,22.02.2011,IT,P5738,Parka D,VO,ORD516508,329.57,EUR,40,R85
21.01.2011,28.08.2009,UK,P1110,Parka A,VO,ORD591461,240.21,RUB,43,R45
29.05.2009,14.05.2010,DE,P3924,Parka D,VO,ORD811225,108.25,EUR,32,R27
28.04.2011,09.01.2010,DE,P1055,Parka A,VO,ORD472249,271.93,EUR,49,R28
14.11.2011,25.01.2010,CN,P5153,Parka D,VO,ORD387853,318.27,RUB,1,R20
11.04.2009,13.06.2011,FR,P5817,Parka B,VO,ORD714486,432.9,USD,31,R95
08.09.2011,19.12.2009,ES,P4303,Parka C,VO,ORD362900,214.05,RUB,15,R60
22.07.2010,22.03.2009,CN,P2391,Parka D,VO,ORD690822,414.77,RUB,37,R29
03.05.2011,26.11.2010,DE,P5286,Parka A,VO,ORD998435,257.02,EUR,45,R62
27.09.2009,15.09.2009,ES,P1753,Parka B,VO,ORD956672,298.57,RUB,50,R34
04.11.2009,11.08.2011,DE,P9507,Parka A,VO,ORD235723,110.88,USD,28,R77
16.11.2011,26.04.2011,UK,P2672,Parka A,VO,ORD568553,76.97,USD,13,R13
04.09.2011,16.08.2010,US,P4933,Parka D,VO,ORD182682,498.21,USD,36,R6
28.11.2009,30.12.2011,IT,P2630,Parka D,VO,ORD344867,308.58,RUB,28,R29
04.02.2010,24.07.2009,RU,P4418,Parka C,VO,ORD908547,240.11,RUB,12,R99
12.04.2009,17.12.2009,ES,P7836,Parka A,VO,ORD357705,394.42,RUB,25,R33
28.11.2010,28.09.2009,US,P4282,Parka D,VO,ORD902452,153.64,USD,19,R51
27.04.2010,05.05.2011,CN,P5171,Parka B,VO,ORD605071,56.31,RUB,9,R68
24.05.2010,25.09.2011,CN,P2105,Parka C,VO,ORD712262,102.82,USD,50,R91
10.05.2009,31.10.2009,UK,P8418,Parka B,VO,ORD495860,310.39,USD,48,R98
06.03.2010,16.06.2010,CN,P1297,Parka A,VO,ORD257875,384.86,RUB,32,R3
06.08.2010,14.05.2011,UK,P4102,Parka A,VO,ORD663916,419.37,USD,35,R72
29.07.2010,23.08.2010,US,P1428,Parka B,VO,ORD198034,369.05,EUR,44,R88
03.10.2010,15.09.2010,US,P5009,Parka B,VO,ORD769019,420.16,USD,26,R18
16.09.2009,21.03.2011,US,P7793,Parka A,VO,ORD139140,57.69,EUR,46,R18
20.04.2011,06.10.2009,CN,P2178,Parka B,VO,ORD697614,257.17,EUR,26,R7
06.04.2009,18.02.2012,IT,P9795,Parka D,VO,ORD266900,319.66,USD,5,R65
10.05.2011,14.12.2011,ES,P4290,Parka D,VO,ORD645031,304.08,EUR,9,R96
03.04.2011,09.03.2012,US,P4156,Parka A,VO,ORD362602,136.15,RUB,15,R41
26.01.2009,23.12.2009,RU,P8201,Parka A,VO,ORD716299,112.29,EUR,31,R7
11.02.2009,12.01.2012,US,P5451,Parka C,VO,ORD564599,151.07,RUB,31,R100
30.07.2010,20.10.2009,DE,P3862,Parka A,VO,ORD401231,120.51,USD,3,R98
28.10.2009,15.08.2011,UK,P7522,Parka A,VO,ORD365489,302.9,USD,25,R28
10.02.2009,06.03.2011,DE,P1206,Parka B,VO,ORD616203,134.22,USD,36,R45
09.05.2011,15.09.2011,CN,P8284,Parka C,VO,ORD164018,411.22,USD,1,R96
31.10.2009,14.07.2011,RU,P5537,Parka B,VO,ORD579400,446.31,USD,32,R7
08.01.2010,21.08.2010,CN,P4426,Parka C,VO,ORD155419,52.25,RUB,40,R63
07.07.2011,26.02.2012,IT,P8855,Parka D,VO,ORD431059,142.13,RUB,2,R90
02.08.2010,03.06.2011,CN,P5152,Parka D,VO,ORD155605,370.62,USD,48,R68
28.01.2010,06.11.2009,DE,P8080,Parka D,VO,ORD645001,443.46,EUR,34,R61
24.10.2011,10.06.2009,RU,P1702,Parka A,VO,ORD136812,492.8,EUR,18,R54
29.08.2009,28.12.2010,US,P1866,Parka B,VO,ORD183509,341.17,USD,23,R57
20.10.2010,18.10.2010,CN,P6948,Parka B,VO,ORD844384,416.72,USD,46,R9
12.06.2010,20.07.2009,ES,P7689,Parka B,VO,ORD957826,95.13,EUR,44,R28
16.12.2011,26.12.2009,US,P6687,Parka B,VO,ORD920885,120.93,RUB,47,R63
22.02.2009,09.05.2010,ES,P2784,Parka C,VO,ORD578212,140.05,USD,12,R80
23.10.2009,29.05.2009,UK,P3668,Parka C,VO,ORD777376,398.19,USD,12,R80
08.04.2009,08.11.2010,FR,P8493,Parka B,VO,ORD991080,424.95,EUR,3,R70
06.04.2009,12.01.2010,US,P5785,Parka D,VO,ORD237353,313.82,USD,23,R59
05.07.2010,09.06.2010,DE,P4354,Parka A,VO,ORD746981,455.47,RUB,39,R90
13.05.2010,21.05.2009,DE,P9779,Parka A,VO,ORD647207,254.18,EUR,37,R75
30.10.2010,25.07.2009,ES,P7299,Parka D,VO,ORD649171,368.47,RUB,45,R23
07.12.2010,05.05.2010,DE,P4929,Parka B,VO,ORD978024,467.44,USD,31,R3
31.07.2011,09.05.2009,US,P9530,Parka C,VO,ORD254165,294.12,EUR,16,R38
26.03.2009,11.05.2010,ES,P5700,Parka D,VO,ORD651147,288.71,EUR,47,R36
12.02.2011,20.08.2011,FR,P3307,Parka B,VO,ORD984441,341.75,EUR,2,R47
17.07.2010,12.02.2010,US,P1129,Parka A,VO,ORD508037,62.16,EUR,7,R85
07.09.2010,23.11.2010,IT,P4073,Parka B,VO,ORD785151,305.02,EUR,39,R51
26.03.2011,17.06.2011,IT,P1389,Parka C,VO,ORD674870,360.02,RUB,30,R66
01.11.2010,26.12.2011,FR,P2297,Parka B,VO,ORD733586,237.69,EUR,7,R61
09.03.2009,09.12.2009,RU,P5823,Parka A,VO,ORD908272,167.95,RUB,32,R25
17.06.2009,17.03.2011,ES,P1841,Parka B,VO,ORD595892,457.06,EUR,8,R31
27.09.2009,04.04.2011,DE,P9898,Parka B,VO,ORD190593,141.98,RUB,23,R63
01.10.2009,13.01.2010,CN,P4026,Parka D,VO,ORD129655,459.64,USD,14,R43
04.08.2010,19.02.2010,IT,P3124,Parka B,VO,ORD280116,438.81,RUB,48,R87
11.11.2011,14.09.2010,FR,P1812,Parka C,VO,ORD139969,330.75,USD,35,R22
21.02.2010,17.04.2010,RU,P2805,Parka C,VO,ORD578375,200.56,RUB,44,R46
07.09.2009,19.01.2010,IT,P4736,Parka B,VO,ORD994008,109.68,EUR,26,R2
26.01.2010,22.10.2010,ES,P4098,Parka C,VO,ORD332665,150.5,RUB,9,R29
04.10.2011,16.12.2010,CN,P6925,Parka B,VO,ORD408280,334.58,USD,43,R66
06.01.2011,04.03.2011,CN,P9279,Parka A,VO,ORD216400,323.53,EUR,22,R62
09.11.2011,20.01.2012,DE,P9525,Parka C,VO,ORD407175,411.21,EUR,34,R84
21.12.2009,22.02.2011,FR,P8274,Parka B,VO,ORD523113,273.25,USD,6,R41
11.02.2011,30.04.2010,US,P2681,Parka B,VO,ORD570049,150.58,EUR,40,R87
24.07.2009,11.05.2009,UK,P3420,Parka A,VO,ORD994173,366.23,RUB,18,R19
29.11.2009,23.11.2009,RU,P3744,Parka B,VO,ORD213247,380.74,RUB,24,R70
03.10.2010,29.11.2009,FR,P6258,Parka C,VO,ORD366221,82.81,RUB,2,R6
30.03.2009,03.12.2009,RU,P5088,Parka B,VO,ORD935153,102.45,EUR,31,R21
14.05.2009,16.05.2009,DE,P3194,Parka C,VO,ORD791487,167.72,USD,24,R29
14.11.2009,27.07.2009,CN,P4399,Parka A,VO,ORD190129,111.79,RUB,14,R84
28.01.2009,21.06.2010,US,P5306,Parka C,VO,ORD974640,411.14,RUB,48,R62
13.03.2010,21.05.2010,ES,P1525,Parka C,VO,ORD687442,230.65,RUB,20,R57
19.11.2010,26.12.2011,FR,P8482,Parka A,VO,ORD343065,223.17,USD,50,R51
24.08.2009,22.12.2009,ES,P1179,Parka B,VO,ORD800795,178.88,USD,34,R50
11.04.2010,22.01.2011,US,P2590,Parka C,VO,ORD893607,475.47,USD,16,R82
13.11.2009,20.10.2009,CN,P5564,Parka A,VO,ORD763426,70.36,EUR,17,R86
19.04.2011,16.12.2011,UK,P9864,Parka D,VO,ORD486126,127.28,RUB,6,R73
29.08.2010,01.02.2010,US,P8879,Parka D,VO,ORD977641,123.08,USD,5,R44
17.08.2011,24.03.2010,RU,P8681,Parka D,VO,ORD241080,307.27,USD,26,R1
28.02.2010,02.11.2011,ES,P3516,Parka C,VO,ORD633624,372.45,USD,30,R74
17.08.2009,28.05.2011,DE,P9739,Parka B,VO,ORD570226,385.28,USD,26,R45
27.04.2011,15.08.2010,RU,P5017,Parka C,VO,ORD917463,183.03,EUR,43,R81
10.07.2009,14.03.2011,RU,P8928,Parka C,VO,ORD341571,323.49,EUR,18,R20
23.02.2010,08.06.2010,DE,P2344,Parka B,VO,ORD617083,324.86,USD,39,R45
02.07.2009,19.05.2010,IT,P3581,Parka C,VO,ORD441893,294.79,RUB,5,R37
04.06.2010,09.09.2009,ES,P8375,Parka A,VO,ORD631265,493.1,USD,50,R62
19.02.2010,29.04.2009,FR,P9944,Parka B,VO,ORD347777,332.29,EUR,8,R61
24.10.2009,04.12.2010,RU,P4214,Parka C,VO,ORD176545,269.41,RUB,16,R79
27.04.2011,15.02.2011,FR,P5339,Parka B,VO,ORD328894,186.4,USD,6,R8
08.08.2010,30.07.2009,FR,P3849,Parka B,VO,ORD408876,90.77,EUR,14,R2
31.01.2010,07.06.2011,ES,P8200,Parka C,VO,ORD706743,401.28,EUR,33,R54
18.08.2011,20.12.2010,FR,P7204,Parka B,VO,ORD485067,182.68,USD,5,R36
29.11.2009,14.01.2012,IT,P2824,Parka B,VO,ORD312949,381.86,RUB,1,R48
05.07.2009,06.08.2011,CN,P5147,Parka D,VO,ORD847131,336.34,USD,15,R8
26.01.2009,21.03.2012,RU,P7687,Parka A,VO,ORD387106,362.77,USD,24,R22
03.06.2010,14.07.2009,RU,P7415,Parka D,VO,ORD863692,132.91,EUR,16,R40
25.08.2009,28.04.2009,DE,P1867,Parka A,VO,ORD925131,68.42,EUR,49,R34
22.04.2011,20.10.2009,IT,P5516,Parka D,VO,ORD619443,209.81,EUR,32,R89
22.02.2010,15.08.2011,IT,P9330,Parka C,VO,ORD820724,336.95,EUR,35,R33
27.10.2011,24.07.2011,RU,P3575,Parka C,VO,ORD361368,331.29,RUB,32,R84
26.01.2009,07.08.2011,DE,P5038,Parka B,VO,ORD183104,208.42,EUR,47,R11
05.05.2011,23.12.2009,ES,P6554,Parka C,VO,ORD349438,425.49,USD,35,R40
21.03.2011,11.06.2009,UK,P3203,Parka B,VO,ORD195542,234,RUB,23,R13
14.12.2011,24.11.2011,DE,P4193,Parka A,VO,ORD515077,324.98,RUB,5,R5
24.06.2009,26.10.2010,UK,P3221,Parka D,VO,ORD834410,56.94,EUR,15,R34
20.01.2009,08.08.2011,CN,P4001,Parka A,VO,ORD574167,77.62,RUB,40,R9
30.10.2009,09.10.2010,RU,P2884,Parka A,VO,ORD652294,152.39,EUR,21,R44
18.11.2011,20.08.2009,CN,P7339,Parka B,VO,ORD840987,149.04,EUR,24,R50
29.06.2010,23.05.2010,CN,P4275,Parka C,VO,ORD289787,219.32,USD,11,R77
13.07.2009,08.01.2010,ES,P2652,Parka D,VO,ORD238084,412,EUR,3,R72
17.08.2010,16.07.2010,UK,P7782,Parka B,VO,ORD361536,489.04,RUB,34,R47
22.08.2009,08.06.2010,DE,P4181,Parka D,VO,ORD660624,83.11,USD,8,R68
02.06.2009,31.07.2010,DE,P6562,Parka A,VO,ORD532438,214.58,EUR,31,R33
11.10.2010,16.12.2009,IT,P6803,Parka A,VO,ORD441068,435.3,EUR,39,R7
04.12.2009,19.07.2010,US,P4233,Parka C,VO,ORD686481,441.34,USD,26,R51
04.10.2009,06.04.2011,IT,P6394,Parka A,VO,ORD302687,309.87,RUB,33,R64
15.11.2010,09.10.2009,UK,P3919,Parka B,VO,ORD982572,54.93,USD,1,R3
18.07.2011,10.12.2009,RU,P9537,Parka C,VO,ORD590407,432.19,EUR,1,R66
05.11.2011,11.07.2010,FR,P4893,Parka D,VO,ORD761137,241.66,USD,42,R96
09.10.2011,10.12.2010,RU,P5146,Parka C,VO,ORD954200,402.13,RUB,36,R51
30.03.2011,19.04.2010,ES,P7243,Parka A,VO,ORD789343,306.08,RUB,32,R96
04.03.2009,10.03.2011,US,P3038,Parka C,VO,ORD738499,302.41,EUR,45,R98
30.04.2010,05.08.2011,US,P2607,Parka C,VO,ORD214624,451.98,RUB,19,R97
27.03.2010,06.09.2010,FR,P8326,Parka B,VO,ORD388785,304.17,EUR,22,R100
02.11.2011,19.09.2010,DE,P3733,Parka D,VO,ORD372466,350.94,USD,46,R77
13.09.2010,31.10.2011,UK,P5371,Parka B,VO,ORD212714,137.25,EUR,44,R64
27.07.2011,12.07.2009,US,P2298,Parka B,VO,ORD848548,324.48,EUR,38,R71
16.12.2009,02.06.2011,DE,P1179,Parka D,VO,ORD303950,338.06,RUB,11,R96
15.02.2010,11.01.2011,FR,P5074,Parka A,VO,ORD838464,130.24,EUR,41,R35
04.08.2009,25.02.2011,FR,P1120,Parka D,VO,ORD857123,478.91,EUR,35,R96
08.01.2010,19.05.2010,RU,P5607,Parka D,VO,ORD486606,496.6,USD,48,R81
14.07.2009,08.08.2011,RU,P5413,Parka D,VO,ORD547933,255.79,EUR,2,R2
25.02.2010,30.03.2009,FR,P8154,Parka A,VO,ORD759071,411.63,USD,5,R97
08.09.2009,21.08.2010,CN,P5025,Parka C,VO,ORD760830,335.69,USD,25,R77
05.01.2010,19.09.2009,UK,P5180,Parka A,VO,ORD787850,226.35,RUB,8,R29
08.02.2009,17.08.2011,IT,P3348,Parka A,VO,ORD470711,219.32,RUB,37,R73
22.03.2011,22.02.2010,IT,P7408,Parka A,VO,ORD780460,190.47,RUB,1,R14
01.11.2011,17.11.2011,ES,P7383,Parka C,VO,ORD233401,244.65,USD,50,R18
04.05.2010,11.05.2011,UK,P7526,Parka C,VO,ORD504941,56.22,EUR,10,R97
01.11.2011,26.08.2009,ES,P5452,Parka A,VO,ORD176101,182.53,EUR,33,R9
04.07.2011,15.03.2011,US,P1217,Parka A,VO,ORD993131,127.53,USD,10,R59
27.01.2011,01.09.2011,RU,P7555,Parka D,VO,ORD886444,176.29,USD,33,R88
31.10.2011,26.03.2011,CN,P3247,Parka A,VO,ORD826676,97.76,RUB,23,R60
30.08.2010,25.12.2011,UK,P9496,Parka C,VO,ORD972061,486.55,USD,48,R11
18.12.2010,28.07.2009,US,P8858,Parka A,VO,ORD219962,179.01,USD,11,R29
24.01.2011,15.08.2009,US,P8556,Parka C,VO,ORD611451,306.37,USD,45,R2
01.05.2009,03.04.2011,IT,P1359,Parka A,VO,ORD528322,294.75,USD,11,R44
30.03.2010,27.07.2010,FR,P6994,Parka B,VO,ORD935986,195.73,RUB,22,R5
12.08.2010,04.10.2011,US,P2129,Parka C,VO,ORD217703,409.38,EUR,3,R45
19.06.2011,27.12.2009,ES,P5426,Parka D,VO,ORD741078,94.19,RUB,5,R81
09.03.2009,04.04.2011,IT,P8607,Parka B,VO,ORD272221,432.44,USD,39,R51
06.05.2009,28.04.2010,CN,P2158,Parka C,VO,ORD375917,351.35,EUR,29,R96
10.09.2011,01.03.2010,DE,P7011,Parka D,VO,ORD850310,129.11,EUR,28,R100
23.07.2009,23.06.2010,CN,P8607,Parka D,VO,ORD415981,116.13,USD,41,R70
29.10.2009,27.09.2009,CN,P5411,Parka C,VO,ORD565362,138.46,RUB,22,R53
20.06.2009,11.02.2010,FR,P3249,Parka C,VO,ORD731866,62.42,EUR,6,R44
15.07.2011,20.06.2011,UK,P4544,Parka D,VO,ORD494904,248.01,USD,42,R46
09.12.2009,28.10.2010,RU,P9183,Parka B,VO,ORD378977,425.99,EUR,11,R30
22.03.2011,17.07.2009,DE,P2142,Parka C,VO,ORD628488,476.46,RUB,50,R71
05.09.2009,24.01.2011,UK,P3111,Parka A,VO,ORD490747,210.74,EUR,2,R53
18.07.2011,04.02.2010,CN,P6509,Parka A,VO,ORD859883,327.65,USD,10,R59
27.04.2009,02.10.2009,UK,P6873,Parka A,VO,ORD756121,193.3,USD,47,R50
18.07.2009,30.07.2011,RU,P7457,Parka A,VO,ORD942706,177.47,RUB,26,R51
09.07.2011,22.10.2011,US,P3809,Parka B,VO,ORD599324,440.45,RUB,10,R56
18.01.2009,05.08.2009,US,P1168,Parka A,VO,ORD192389,481.77,EUR,7,R65
20.08.2011,05.12.2009,CN,P9347,Parka A,VO,ORD250480,307.34,EUR,24,R65
11.01.2010,06.04.2009,CN,P2743,Parka A,VO,ORD582761,295.92,EUR,10,R87
03.03.2010,07.10.2010,UK,P6161,Parka C,VO,ORD511629,90.98,RUB,49,R84
13.08.2010,07.12.2011,DE,P5478,Parka C,VO,ORD642138,380.3,RUB,12,R28
29.08.2010,11.05.2011,IT,P1598,Parka B,VO,ORD597967,262.01,EUR,36,R25
07.03.2011,02.04.2010,IT,P5366,Parka B,VO,ORD805773,351.41,USD,18,R22
11.08.2009,05.12.2010,FR,P6521,Parka D,VO,ORD353338,91.39,USD,49,R84
06.11.2009,23.05.2010,IT,P9571,Parka C,VO,ORD125612,116.29,RUB,17,R79
05.09.2011,03.10.2010,IT,P3318,Parka B,VO,ORD388030,483.28,RUB,12,R77
01.07.2011,19.04.2010,RU,P3922,Parka B,VO,ORD721803,366.11,RUB,22,R29
11.03.2009,20.07.2011,FR,P2258,Parka A,VO,ORD664276,455.17,USD,50,R98
25.02.2011,17.10.2009,CN,P5003,Parka B,VO,ORD344122,65.89,USD,4,R82
01.01.2011,07.07.2011,US,P6721,Parka D,VO,ORD486277,134.6,USD,36,R97
07.07.2010,09.10.2009,ES,P1015,Parka B,VO,ORD218184,164.75,USD,12,R80
15.03.2010,15.08.2010,ES,P3883,Parka C,VO,ORD770808,430.99,USD,19,R7
05.12.2011,04.04.2012,FR,P9602,Parka A,VO,ORD900037,366.07,USD,13,R9
02.10.2010,13.05.2009,FR,P4020,Parka D,VO,ORD626262,402,USD,18,R53
